24, Local-gov, 69640, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 252752, Some-college, 10, Never-married, Transport-moving, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
52, Private, 111700, Some-college, 10, Divorced, Sales, Other-relative, White, Female, 0, 0, 20, United-States, >50K
45, Private, 361842, HS-grad, 9, Widowed, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
17, Private, 231438, 11th, 7, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 12, United-States, <=50K
20, Private, 178469, HS-grad, 9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female, 0, 0, 15, ?, <=50K
64, Local-gov, 116620, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 25, United-States, <=50K
34, Private, 112212, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 1485, 40, United-States, <=50K
74, Self-emp-not-inc, 109101, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 4, United-States, <=50K
58, Federal-gov, 72998, 11th, 7, Divorced, Craft-repair, Not-in-family, Black, Female, 14084, 0, 40, United-States, >50K
44, Private, 147265, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
23, State-gov, 314645, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
23, Private, 444554, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 50, United-States, <=50K
27, Private, 129629, Assoc-voc, 11, Never-married, Tech-support, Other-relative, White, Female, 0, 0, 36, United-States, <=50K
34, Private, 106761, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
18, Private, 189924, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 24, United-States, <=50K
33, Private, 311194, 11th, 7, Never-married, Sales, Unmarried, Black, Female, 0, 0, 17, United-States, <=50K
50, Self-emp-not-inc, 89737, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, United-States, <=50K
47, Private, 49298, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
50, Self-emp-inc, 190333, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 55, United-States, >50K
18, Private, 251923, 11th, 7, Never-married, Sales, Own-child, White, Female, 0, 0, 15, United-States, <=50K
49, Local-gov, 298445, Prof-school, 15, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 1977, 60, United-States, >50K
34, Private, 180284, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K
51, Private, 154342, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 45, United-States, >50K
56, State-gov, 68658, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
64, Private, 203783, HS-grad, 9, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 8, United-States, <=50K
23, Private, 250037, Some-college, 10, Never-married, Farming-fishing, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
33, Private, 158688, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 214781, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
60, Federal-gov, 404023, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 10520, 0, 40, United-States, >50K
57, State-gov, 109015, 12th, 8, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 194630, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
23, Private, 239375, Bachelors, 13, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 35576, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 2415, 50, United-States, >50K
39, Federal-gov, 363630, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 7688, 0, 52, United-States, >50K
32, Self-emp-not-inc, 182926, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 117222, Some-college, 10, Never-married, Tech-support, Own-child, White, Male, 0, 0, 15, United-States, <=50K
30, Private, 110643, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 52, United-States, <=50K
56, Self-emp-not-inc, 170217, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, United-States, <=50K
34, Private, 193285, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 161075, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
59, Private, 322691, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
19, Private, 229431, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 11, United-States, <=50K
60, ?, 106282, 9th, 5, Widowed, ?, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 105694, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 42, United-States, <=50K
24, Private, 199883, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
41, State-gov, 100800, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
23, Private, 256278, 7th-8th, 4, Married-civ-spouse, Handlers-cleaners, Other-relative, Other, Female, 0, 0, 30, El-Salvador, <=50K
32, Private, 156464, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 50, United-States, >50K
51, Self-emp-inc, 129525, HS-grad, 9, Never-married, Sales, Other-relative, White, Male, 0, 0, 40, ?, <=50K
18, Private, 285013, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 10, United-States, <=50K
28, Private, 248911, Some-college, 10, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, ?, <=50K
33, ?, 369386, Some-college, 10, Married-civ-spouse, ?, Wife, White, Female, 5178, 0, 40, United-States, >50K
38, Private, 219902, HS-grad, 9, Separated, Transport-moving, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K
29, Private, 375482, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, England, <=50K
25, Private, 169124, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
31, Private, 183000, Prof-school, 15, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
34, Private, 28053, Bachelors, 13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
34, Private, 242984, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 45, United-States, >50K
66, State-gov, 132055, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1825, 40, United-States, >50K
41, Private, 212894, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Guatemala, <=50K
62, Private, 223975, 7th-8th, 4, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 20, United-States, <=50K
58, Private, 357788, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
40, Private, 406811, HS-grad, 9, Separated, Exec-managerial, Unmarried, White, Female, 0, 0, 40, Canada, <=50K
24, Private, 154422, Bachelors, 13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
47, Private, 140644, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
19, Private, 355477, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 25, United-States, <=50K
32, Private, 151773, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
51, State-gov, 341548, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 512771, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
60, ?, 141580, Masters, 14, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 48988, Some-college, 10, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 201022, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 50, United-States, >50K
20, Private, 82777, HS-grad, 9, Married-civ-spouse, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 152676, 7th-8th, 4, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, Puerto-Rico, <=50K
18, Private, 115815, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 20, United-States, <=50K
23, Private, 168009, 10th, 6, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, Vietnam, <=50K
28, Private, 213152, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, ?, >50K
55, Private, 89690, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
40, Private, 126868, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
52, Private, 95128, Some-college, 10, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
37, Private, 185567, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, >50K
21, Private, 301408, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 1602, 22, United-States, <=50K
35, Private, 216256, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
45, Private, 182541, Some-college, 10, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 0, 48, United-States, <=50K
39, Private, 172855, HS-grad, 9, Divorced, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
54, Private, 68684, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 44, United-States, <=50K
42, Private, 364832, 7th-8th, 4, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
26, ?, 264300, Some-college, 10, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, United-States, <=50K
59, Self-emp-inc, 349910, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 276218, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K
22, Private, 251196, Some-college, 10, Never-married, Protective-serv, Own-child, Black, Female, 0, 0, 20, United-States, <=50K
33, Private, 196898, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
39, Private, 58343, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
18, Self-emp-inc, 101061, 11th, 7, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 70, United-States, <=50K
46, Private, 415051, Some-college, 10, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 60, United-States, >50K
24, Private, 174043, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 129460, Assoc-voc, 11, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 30, Ecuador, <=50K
21, State-gov, 110946, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 43, United-States, <=50K
22, Private, 313873, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 30, United-States, <=50K
61, Private, 81132, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male, 7298, 0, 40, Philippines, >50K
56, Federal-gov, 255386, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Laos, <=50K
21, Private, 191497, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
17, Private, 128617, 10th, 6, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 26, United-States, <=50K
29, Private, 368949, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, ?, >50K
28, Local-gov, 263600, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
62, Private, 257277, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
39, Private, 339442, HS-grad, 9, Separated, Machine-op-inspct, Not-in-family, Black, Male, 2176, 0, 40, United-States, <=50K
30, Local-gov, 289442, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, ?, 162667, 11th, 7, Never-married, ?, Unmarried, White, Male, 0, 0, 40, El-Salvador, <=50K
18, Local-gov, 466325, 11th, 7, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 12, United-States, <=50K
54, Private, 142169, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 252079, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
33, State-gov, 119628, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 50, Hong, <=50K
50, Private, 175804, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
57, Private, 70720, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 78, United-States, <=50K
50, State-gov, 201513, HS-grad, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
45, Private, 257609, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
41, Private, 124692, Some-college, 10, Married-civ-spouse, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, >50K
23, Private, 268525, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, <=50K
23, Private, 250630, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 180277, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, Hungary, <=50K
39, Self-emp-not-inc, 191342, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 50, South, <=50K
29, Private, 250967, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1887, 48, United-States, >50K
46, Private, 153254, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States, <=50K
18, Private, 362600, 5th-6th, 3, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
68, Private, 171933, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
62, Private, 211408, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
43, Private, 48193, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 22463, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 440969, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
21, State-gov, 164922, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
41, Local-gov, 134524, Assoc-voc, 11, Divorced, Craft-repair, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
61, Private, 176689, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 220993, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
21, Private, 512828, HS-grad, 9, Never-married, Protective-serv, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
36, State-gov, 422275, 5th-6th, 3, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Mexico, <=50K
37, Local-gov, 65291, Assoc-voc, 11, Never-married, Protective-serv, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
69, Private, 197080, 12th, 8, Married-civ-spouse, Transport-moving, Husband, White, Male, 9386, 0, 60, United-States, >50K
49, Federal-gov, 181657, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
55, Private, 190257, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 53, United-States, >50K
21, Private, 238068, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 337046, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 187248, HS-grad, 9, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
